cd_cvm;cnpj;empresa;ano;roe;roa;endividamento;liquidez_corrente;margem_operacional;caixa;crescimento_receita;crescimento_ativos;receita;ativo_total;lucro_liquido;patrimonio_liquido
025429;79.430.682/0001-22;FARMÁCIA E DROGARIA NISSEI S.A.;2024;-11.2407180777;-2.02999241148;81.9407230264;1.15392366589;4.88624073949;127426000;18.1013225119;16.3137171246;3011579000;1941091000;-39404000;350547000
025429;79.430.682/0001-22;FARMÁCIA E DROGARIA NISSEI S.A.;2025;-15.6703194449;-2.37574607882;84.8391981594;1.14814776453;5.63498118066;108713000;15.6928641088;2.9807979121;3484182000;1998951000;-47490000;303057000
008605;80.227.184/0001-66;METALGRAFICA IGUACU S.A.;2020;72.8224919515;-38.6682526015;153.099326273;0.667165581863;-6.11618323934;611798;;;117749170;76732870;-29671260;-40744637
008605;80.227.184/0001-66;METALGRAFICA IGUACU S.A.;2021;18.1175029598;-10.327014822;157.000210487;0.281576994096;-4.95899608886;213206;-58.6023833544;13.7683563771;48745350;87297725;-9015249;-49759887
008605;80.227.184/0001-66;METALGRAFICA IGUACU S.A.;2022;725.280359763;-74.5291832978;110.275913624;0.267096381579;-64.0665629192;1246501;3.08716626304;-12.6552839722;50250200;76249950;-56828465;-7835379
020362;81.243.735/0001-48;POSITIVO TECNOLOGIA S.A.;2020;18.956034915;6.93335599113;63.4240176164;1.61294433276;12.6667010314;544162000;;;2192173000;2824635000;195842000;1033138000
020362;81.243.735/0001-48;POSITIVO TECNOLOGIA S.A.;2021;17.170406741;5.40459908751;68.5237561985;1.61021773271;9.00758196362;359007000;53.5228743352;32.9069419589;3365487000;3754136000;202896000;1181661000
020362;81.243.735/0001-48;POSITIVO TECNOLOGIA S.A.;2022;21.7843022925;7.29451822397;66.5147952593;1.93437675;12.5188379878;426576000;48.3658977141;11.871946035;4993235000;4199825000;306357000;1406320000
020362;81.243.735/0001-48;POSITIVO TECNOLOGIA S.A.;2023;15.7152190485;5.47558149762;65.1574599074;1.84833670671;12.9519937066;591375000;-21.3609814078;9.09580756341;3926631000;4581833000;250882000;1596427000
020362;81.243.735/0001-48;POSITIVO TECNOLOGIA S.A.;2024;5.16596289094;1.9036992944;63.1491875844;1.97441490997;8.39161180438;566929000;-6.06894307104;-2.5065514173;3688326000;4466987000;85038000;1646121000
020362;81.243.735/0001-48;POSITIVO TECNOLOGIA S.A.;2025;0.776272976005;0.273474025444;64.770894531;1.69126683082;6.8557076847;618362000;-9.04009027402;0.146944685534;3354898000;4473551000;12234000;1575992000
026395;82.120.676/0001-83;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;2020;0.133963068329;0.0447292906046;66.6107299853;0.22442298339;85.0507461155;9308000;;;155874000;4321553000;1933000;1442935000
026395;82.120.676/0001-83;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;2021;2.96787989365;0.995394829469;66.4610811375;0.226221432519;106.828948909;16238000;20.5217034271;1.57029197606;187862000;4389414000;43692000;1472162000
026395;82.120.676/0001-83;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;2022;9.71554306419;3.33892401316;65.6331715983;0.196091720692;172.133034418;5053000;23.9431071744;5.05379533578;232842000;4611246000;153966000;1584739000
026395;82.120.676/0001-83;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;2023;9.19897250481;3.31344157523;63.9803078714;0.299816280743;116.456261158;2124000;14.5102687659;-2.52105396242;266628000;4494994000;148939000;1619083000
026395;82.120.676/0001-83;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;2024;10.1541986209;3.72996407769;63.2667804035;1.10242056603;148.862253896;125608000;4.20135919708;5.84590324258;277830000;4757767000;177463000;1747681000
026395;82.120.676/0001-83;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;2025;12.5875947843;5.95040131591;52.7280515627;2.58316738577;211.286088378;110757000;9.68505920887;8.53593713185;304738000;5163887000;307272000;2441070000
016861;82.508.433/0001-17;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;2020;8.49627347814;2.98619973542;64.8528293834;0.870902062668;24.2400183968;2300000;;;1143679000;3767464000;112504000;1324157000
016861;82.508.433/0001-17;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;2021;8.0712446583;3.45346371278;57.212748975;1.08192032824;22.8774539712;142000;6.47839122691;3.72152195748;1217771000;3907671000;134950000;1671985000
016861;82.508.433/0001-17;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;2022;4.94327778169;2.11792897444;57.1553720432;0.755700538526;16.7531227748;351000;15.7823597376;11.150452533;1409964000;4343394000;91990000;1860911000
016861;82.508.433/0001-17;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;2023;2.53261914435;1.01166495972;60.0545955763;1.25043807178;15.8498158927;46907000;15.8966470066;15.480911932;1634101000;5015791000;50743000;2003578000
016861;82.508.433/0001-17;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;2024;10.7610268999;4.37373527229;59.3557816278;1.10192443416;28.4067452484;351382000;19.3567594659;10.7807721653;1950410000;5556532000;243028000;2258409000
016861;82.508.433/0001-17;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;2025;14.8820593938;6.28155717326;57.791075771;1.20192480409;30.2492943195;4786000;11.1622684461;10.893485361;2168120000;6161832000;387059000;2600843000
011223;82.636.986/0001-55;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL;2020;6.89942228221;-11.5490693056;267.391831275;0.029172041437;-1.54581033922;184000;;;132099000;1002531000;-115783000;-1678155000
011223;82.636.986/0001-55;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL;2021;4.5581001601;-7.54894404483;265.616019387;0.0364403649983;11.1214883607;610000;72.6455158631;5.86345958379;228063000;1061314000;-80118000;-1757706000
011223;82.636.986/0001-55;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL;2022;8.32638121259;-14.5191734191;274.375554618;0.0418823912182;-40.4563832026;551000;16.694071375;3.6315360016;266136000;1099856000;-159690000;-1917880000
011223;82.636.986/0001-55;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL;2023;7.32118425935;-12.8844088833;275.988042738;0.0416459963774;-1.45472870821;314000;11.8413142153;6.94027218109;297650000;1176189000;-151545000;-2069952000
011223;82.636.986/0001-55;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL;2024;-6.35990688635;12.7870745982;301.057575634;0.0430592929498;-10.6686030939;1691000;12.8889635478;-2.39638357441;336014000;1148003000;146796000;-2308147000
004146;82.640.558/0001-04;KARSTEN S.A.;2020;-42.0546492616;15.8304035613;137.642457705;1.75262914596;22.0725211421;8649000;;;380165000;508572000;80509000;-191439000
004146;82.640.558/0001-04;KARSTEN S.A.;2021;-42.913985398;9.11626830073;121.243117404;1.72177139687;12.2133543881;6294000;44.5890600134;23.9895236073;549677000;630576000;57485000;-133954000
004146;82.640.558/0001-04;KARSTEN S.A.;2022;13.6337846551;-3.51072342884;125.750175154;1.57064883621;3.01722871387;5724000;11.4439934725;-4.48003095582;612582000;602326000;-21146000;-155100000
004146;82.640.558/0001-04;KARSTEN S.A.;2023;-37.3295555162;6.53166447447;117.497300421;1.70747760883;10.1350592653;6158000;9.03503530956;7.16306451988;667929000;645471000;42160000;-112940000
004146;82.640.558/0001-04;KARSTEN S.A.;2024;2165.09416712;16.7591605771;99.2259384912;1.73955987545;12.0049951079;10650000;4.66441792466;9.46006869402;699084000;706533000;118409000;5469000
004146;82.640.558/0001-04;KARSTEN S.A.;2025;92.8022628601;9.57173543424;89.6858814222;1.98112182261;12.2151987121;14337000;8.57607955553;4.30524830404;759038000;736951000;70539000;76010000
005380;82.643.537/0001-34;ELECTRO ACO ALTONA S.A.;2020;13.7453713788;6.04995853566;55.9854850848;1.20810198259;12.7159204197;21563000;;;251771000;417226000;25242000;183640000
005380;82.643.537/0001-34;ELECTRO ACO ALTONA S.A.;2021;19.3445452463;7.38648614563;61.8161809875;1.18651464607;11.5102832751;22696000;53.5323766439;17.8291861006;386550000;491614000;36313000;187717000
005380;82.643.537/0001-34;ELECTRO ACO ALTONA S.A.;2022;17.2032712344;7.21306234478;58.0715653059;0.992644675767;11.9041087818;12611000;27.3162592161;4.34731313592;492141000;512986000;37002000;215087000
005380;82.643.537/0001-34;ELECTRO ACO ALTONA S.A.;2023;20.2454264788;8.79452279553;56.5604468509;1.10389832211;11.105213339;14899000;0.678260904903;9.30590698382;495479000;560724000;49313000;243576000
005380;82.643.537/0001-34;ELECTRO ACO ALTONA S.A.;2024;22.5113248463;10.7545529186;52.2260329323;1.15508447769;17.9138944913;12904000;13.8772783508;10.3437698404;564238000;618724000;66541000;295589000
005380;82.643.537/0001-34;ELECTRO ACO ALTONA S.A.;2025;25.585310128;14.20059459;44.4970785227;1.43441909488;10.1871400979;30061000;-1.45045175972;3.61873791868;556054000;641114000;91042000;355837000
025453;82.901.000/0001-27;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;2020;33.5941325302;13.4289867535;60.0257969412;1.88945514537;18.1024336855;752981000;;;2134376000;2442150000;327956000;976230000
025453;82.901.000/0001-27;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;2021;18.9412543854;10.2229992947;46.0278654906;2.33063568498;11.7456364595;940858000;44.6404944583;45.6010482567;3087172000;3555796000;363509000;1919139000
025453;82.901.000/0001-27;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;2022;21.3161872043;9.60920980186;54.9205976202;2.18838939152;10.9476794886;1556826000;37.1035692213;40.2606336247;4232623000;4987382000;479248000;2248282000
025453;82.901.000/0001-27;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;2023;20.794870407;11.1605194869;46.3304205872;2.64494403075;12.703853813;1303169000;-3.04650331485;-1.98695427782;4103676000;4888285000;545558000;2623522000
025453;82.901.000/0001-27;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;2024;17.8124249967;9.48756634547;46.7362453611;2.26945491772;11.4444972884;887969000;15.8996470482;13.9360941516;4756146000;5569521000;528412000;2966536000
025453;82.901.000/0001-27;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;2025;16.0486249785;9.083024484;43.4030984201;2.41834632273;9.53174606911;1070774000;-6.2186274349;-4.37809642876;4460379000;5325682000;483733000;3014171000
003549;82.981.929/0001-03;CIA INDUSTRIAL SCHLOSSER S.A.;2020;0.581341009776;-4.80333607908;926.251029654;0.0197975946848;-143.540669856;43000;;;209000;19424000;-933000;-160491000
003549;82.981.929/0001-03;CIA INDUSTRIAL SCHLOSSER S.A.;2021;0.2789859575;-2.38906033841;956.337128871;0.0148057516809;-380;258000;-76.0765550239;-3.24341021417;50000;18794000;-449000;-160940000
003549;82.981.929/0001-03;CIA INDUSTRIAL SCHLOSSER S.A.;2022;0.152618713784;-1.31811605851;963.666077265;0.0131976734403;;119000;-100;-0.69703096733;0;18663000;-246000;-161186000
003549;82.981.929/0001-03;CIA INDUSTRIAL SCHLOSSER S.A.;2023;0.0520865629069;-0.450353849453;964.625777397;0.013113779841;;143000;;-0.0589401489578;0;18652000;-84000;-161270000
003549;82.981.929/0001-03;CIA INDUSTRIAL SCHLOSSER S.A.;2024;0.144115292234;-0.332383665717;330.637332489;0.186762594769;;6892000;;204.857387948;0;56862000;-189000;-131145000
003549;82.981.929/0001-03;CIA INDUSTRIAL SCHLOSSER S.A.;2025;0.211530706193;-0.49379207446;333.437538855;0.184930546599;;121000;;-0.990116422215;0;56299000;-278000;-131423000
007544;82.982.075/0001-80;TEXTIL RENAUXVIEW S.A.;2020;5.78086004217;-9.34894188044;261.722335643;0.207986640189;4.50823597012;169000;;;83536000;191519000;-17905000;-309729000
007544;82.982.075/0001-80;TEXTIL RENAUXVIEW S.A.;2021;6.56351001696;-10.3569069019;257.795247896;0.321177601638;19.2476647623;236000;94.0265274852;9.85385262037;162082000;210391000;-21790000;-331987000
007544;82.982.075/0001-80;TEXTIL RENAUXVIEW S.A.;2022;-0.339436951778;0.447863575092;231.943081844;0.412639897914;15.0901738512;178000;31.0589701509;19.1809535579;212423000;250746000;1123000;-330842000
007544;82.982.075/0001-80;TEXTIL RENAUXVIEW S.A.;2023;-5.33152909337;8.51612443866;259.731369547;0.339519139589;35.7860313011;424000;-37.5251267518;-21.5831957439;132711000;196627000;16745000;-314075000
007544;82.982.075/0001-80;TEXTIL RENAUXVIEW S.A.;2024;11.5329064702;-22.5186961238;295.256036993;0.288392451766;5.18762108698;298000;-11.3231005719;-10.9125399869;117684000;175170000;-39446000;-342030000
007544;82.982.075/0001-80;TEXTIL RENAUXVIEW S.A.;2025;14.3350348634;-32.988952064;330.12816068;0.378388619435;-8.11867346675;100000;-1.53206893036;-1.20226066107;115881000;173064000;-57092000;-398269000
013773;83.475.913/0001-91;PBG S/A;2020;30.7399133236;6.3040238157;79.4923825928;1.23775080338;8.67853549385;326325000;;;1331780000;2034288000;128242000;417184000
013773;83.475.913/0001-91;PBG S/A;2021;60.7097431751;10.0225879286;83.4909729404;1.26886534188;15.1005137211;189718000;43.5767919626;6.0492417986;1912127000;2157347000;216222000;356157000
013773;83.475.913/0001-91;PBG S/A;2022;32.7676759894;6.17416131335;81.157768664;1.16716731545;14.3054453514;256088000;14.8815429101;14.9453472251;2196681000;2479770000;153105000;467244000
013773;83.475.913/0001-91;PBG S/A;2023;-9.09430061478;-1.06501561889;88.2891971136;1.00801565285;6.1901997139;486472000;-0.266174287482;32.9158752626;2190834000;3296008000;-35103000;385989000
013773;83.475.913/0001-91;PBG S/A;2024;-27.4890264309;-3.04822261464;88.911129238;0.747830923903;5.40126571659;79440000;9.90362574253;1.54010548518;2407806000;3346770000;-102017000;371119000
013773;83.475.913/0001-91;PBG S/A;2025;-1100.75466003;-8.37433106571;99.239219113;0.858388859316;4.39430147482;171306000;8.23745766893;4.08620849356;2606148000;3483526000;-291722000;26502000
002461;83.878.892/0001-55;CENTRAIS ELET DE SANTA CATARINA S.A.;2020;26.1349402058;4.86240413887;81.3950056875;1.12297475244;7.6945262849;1166205000;;;8858700000;10667254000;518685000;1984642000
002461;83.878.892/0001-55;CENTRAIS ELET DE SANTA CATARINA S.A.;2021;21.4838887619;4.70948705266;78.0789823256;1.14730167319;7.03052051968;844088000;28.027250048;12.102374238;11341550000;11958245000;563172000;2621369000
002461;83.878.892/0001-55;CENTRAIS ELET DE SANTA CATARINA S.A.;2022;18.7488380869;4.64876922364;75.2050276284;0.97902735894;7.95754886941;940684000;-11.0982096803;-2.76109077879;10082841000;11628067000;540562000;2883176000
002461;83.878.892/0001-55;CENTRAIS ELET DE SANTA CATARINA S.A.;2023;18.994757835;4.5278993837;76.1623737295;0.914039975597;7.93169366759;906196000;3.17139782329;5.79798860808;10402608000;12302261000;557034000;2932567000
002461;83.878.892/0001-55;CENTRAIS ELET DE SANTA CATARINA S.A.;2024;19.4973468374;5.49022308897;71.8411785216;1.2782114149;11.4439182884;1019482000;2.46332458168;5.97855142238;10658858000;13037758000;715802000;3671279000
002461;83.878.892/0001-55;CENTRAIS ELET DE SANTA CATARINA S.A.;2025;18.3822964295;5.27433565871;71.3075258092;1.30335528644;11.8818924872;418813000;11.6468199501;6.08442801285;11900276000;13831031000;729495000;3968465000
005410;84.429.695/0001-11;WEG S.A.;2020;20.0829602077;12.0231307911;40.1326763247;2.13465642216;16.1213246564;3892140000;;;17469557000;19927896000;2395957000;11930298000
005410;84.429.695/0001-11;WEG S.A.;2021;26.1049577065;15.2822987143;41.4582513938;2.01137478803;17.6475124195;2714427000;34.8822869406;20.0969083741;23563338000;23932787000;3657480000;14010672000
005410;84.429.695/0001-11;WEG S.A.;2022;28.0218554723;15.1872174748;45.80224179;1.91498056539;16.8922720633;4451002000;26.9120784161;17.5569732017;29904722000;28134660000;4272872000;15248355000
005410;84.429.695/0001-11;WEG S.A.;2023;32.8629997934;18.6295551822;43.3114587854;1.92182786885;19.881258695;6488454000;8.69053054564;11.9482872727;32503601000;31496270000;5867615000;17854776000
005410;84.429.695/0001-11;WEG S.A.;2024;27.3241241369;15.2297144778;44.2627533035;1.76141401742;20.245188998;7347599000;16.8699461946;31.7289348866;37986941000;41489701000;6318763000;23125217000
005410;84.429.695/0001-11;WEG S.A.;2025;36.52145239;15.8892091294;56.4934905662;1.54780998092;19.6027826609;6296498000;7.4161512505;2.78461635576;40804110000;42645030000;6775958000;18553364000
006343;84.683.374/0001-49;TUPY S.A.;2020;-2.98458129508;-1.24662233396;58.2312488519;2.19926977698;5.09233379588;1425113000;;;4257596000;6113319000;-76210000;2553457000
006343;84.683.374/0001-49;TUPY S.A.;2021;7.37000465638;2.70166489407;63.3424262259;1.91548333502;6.14503140472;1272445000;66.3505649667;22.8567984102;7082535000;7510628000;202912000;2753214000
006343;84.683.374/0001-49;TUPY S.A.;2022;16.5511343413;4.90294201318;70.377003098;1.89558289791;7.71173039105;1509829000;43.7114818352;36.3835088091;10178416000;10243258000;502221000;3034360000
006343;84.683.374/0001-49;TUPY S.A.;2023;15.53598398;5.02698900167;67.6429313512;1.90546755411;7.2978636001;1593098000;11.6891862152;0.405017622323;11368190000;10284745000;517013000;3327842000
006343;84.683.374/0001-49;TUPY S.A.;2024;2.35586810911;0.716193043041;69.5996121229;2.2000923638;5.24764395304;2376203000;-6.18462569679;11.9217151227;10665110000;11510863000;82440000;3499347000
006343;84.683.374/0001-49;TUPY S.A.;2025;-26.042740919;-6.96951682885;73.2381593376;2.39915241759;-1.61437985637;1853156000;-9.11534902125;-18.4106265534;9692948000;9391641000;-654552000;2513376000
005207;84.683.408/0001-03;DOHLER S.A.;2020;12.8169884288;9.66732330578;24.5741434542;5.2436676912;13.2636968648;92318000;;;521853000;869072000;84016000;655505000
005207;84.683.408/0001-03;DOHLER S.A.;2021;10.9751321715;8.37634364353;23.6788813782;4.32057630088;12.3812913367;35026000;29.22029767;6.25379715375;674340000;923422000;77349000;704766000
005207;84.683.408/0001-03;DOHLER S.A.;2022;0.49163569823;0.358799659542;27.0192012431;7.24555170678;0.848717718753;41396000;-5.75273600854;5.09366248584;635547000;970458000;3482000;708248000
005207;84.683.408/0001-03;DOHLER S.A.;2023;0.0659412656769;0.0477063657863;27.6532452077;6.03651895944;-0.0169873775695;42409000;-2.74425022854;0.870413763398;618106000;978905000;467000;708206000
005207;84.683.408/0001-03;DOHLER S.A.;2024;-2.21848870603;-1.53819341152;30.6648076532;6.06864154214;-2.73086379622;84806000;1.53064361129;1.98936566878;627567000;998379000;-15357000;692228000
005207;84.683.408/0001-03;DOHLER S.A.;2025;1.46663974534;0.978138480801;33.3075157747;5.09300506402;-0.20158539854;141191000;-0.718010985281;4.87910903575;623061000;1047091000;10242000;698331000
011991;84.683.671/0001-94;WETZEL S.A.;2020;-13.4379661457;13.521567945;200.622131344;0.36512943851;31.8950664552;1357000;;;146264000;183884000;24864000;-185028000
011991;84.683.671/0001-94;WETZEL S.A.;2021;-261.364871666;57.9979272575;122.190406418;0.905883381032;7.54178389912;722000;66.9399168627;21.7387048357;244173000;223858000;129833000;-49675000
011991;84.683.671/0001-94;WETZEL S.A.;2022;-245.752836553;8.97957354309;103.653904333;1.04988962472;2.70967565797;1251000;20.0067165493;19.6030519347;293024000;267741000;24042000;-9783000
011991;84.683.671/0001-94;WETZEL S.A.;2023;437.465469613;-8.45326981204;101.932328469;1.01033689669;-4.4935396276;303000;-8.50715299771;11.9522224837;268096000;299742000;-25338000;-5792000
011991;84.683.671/0001-94;WETZEL S.A.;2024;125.534514356;9.33470363452;92.5640341364;0.882982988716;23.228333792;526000;4.35776736691;17.5123939922;279779000;352234000;32880000;26192000
011991;84.683.671/0001-94;WETZEL S.A.;2025;-432.606721163;-8.69636662406;97.9897754245;0.764535325399;-2.0854318413;35000;-29.3867659832;-6.704066047;197561000;328620000;-28578000;6606000
026255;84.684.455/0001-63;TIGRE S.A. PARTICIPAÇÕES;2020;32.3220015872;11.1818558912;65.404816094;1.23135586779;14.7015178139;394726000;;;3330316000;4021184000;449643000;1391136000
026255;84.684.455/0001-63;TIGRE S.A. PARTICIPAÇÕES;2021;34.2375813261;10.527765186;69.2508501528;1.59616501069;15.7055713014;645818000;69.764310654;34.4621136461;5653688000;5406969000;569233000;1662597000
026255;84.684.455/0001-63;TIGRE S.A. PARTICIPAÇÕES;2022;30.9661224281;9.86857128952;68.131071908;1.40967999023;15.6512120447;1500429000;4.01644024219;14.7613940454;5880765000;6205113000;612356000;1977503000
026255;84.684.455/0001-63;TIGRE S.A. PARTICIPAÇÕES;2023;13.8686959721;5.59303904394;59.6714856596;1.74938461384;10.2923411107;747714000;-16.6834076859;-21.4734042716;4899653000;4872664000;272530000;1965073000
026255;84.684.455/0001-63;TIGRE S.A. PARTICIPAÇÕES;2024;-9.7308805951;-3.63462215198;62.6485792683;2.25771476958;8.26308962831;150959000;-1.56021252934;5.03270900682;4823208000;5117891000;-186016000;1911605000
026255;84.684.455/0001-63;TIGRE S.A. PARTICIPAÇÕES;2025;9.90368055638;4.36730656781;55.9021866371;2.69531959434;13.2111756264;305224000;2.18400284624;-13.8886115394;4928547000;4407087000;192471000;1943429000
014664;84.693.183/0001-68;SCHULZ S.A.;2020;19.103392351;7.95626994061;58.3515336208;2.28097163934;13.6696724922;166764000;;;1051181000;1782481000;141819000;742376000
014664;84.693.183/0001-68;SCHULZ S.A.;2021;21.2129917962;8.83698109401;58.3416560054;2.96360668132;14.099034397;74288000;62.2622555012;22.3457641344;1705670000;2180790000;192716000;908481000
014664;84.693.183/0001-68;SCHULZ S.A.;2022;24.216387755;11.3900558658;52.9655042648;2.70687231679;18.1062646736;71953000;22.7106063893;8.69097895717;2093038000;2370322000;269981000;1114869000
014664;84.693.183/0001-68;SCHULZ S.A.;2023;21.4052706701;11.6755948254;45.4545798303;2.91554525406;15.7991485968;63979000;-7.99201925622;0.41293967655;1925762000;2380110000;277892000;1298241000
014664;84.693.183/0001-68;SCHULZ S.A.;2024;17.9127536706;9.80637113812;45.2548094031;3.16034677151;14.9171123077;26838000;1.04498894464;9.33519879333;1945886000;2602298000;255191000;1424633000
014664;84.693.183/0001-68;SCHULZ S.A.;2025;19.2583101279;9.33784673151;51.5126370408;2.60172485927;12.2896190759;26052000;-0.360863894391;18.879697867;1938864000;3093604000;288876000;1500007000
015407;85.041.333/0001-11;PORTO PONTA DO FELIX S/A;2020;10.7880671132;6.79076470974;37.052999036;0.374072813882;17.0907194995;304;;;95900;213702;14512;134519
015407;85.041.333/0001-11;PORTO PONTA DO FELIX S/A;2021;7.09436359995;3.53777483882;50.1325976745;1.41872327156;11.3126404108;34166;13.7174139729;35.8677036247;109055;290352;10272;144791
015407;85.041.333/0001-11;PORTO PONTA DO FELIX S/A;2022;3.97718955031;1.88666738215;52.5627994773;0.434385815973;10.3055184389;1775000;141954.009445;109009.632446;154917000;316802000;5977000;150282000
015407;85.041.333/0001-11;PORTO PONTA DO FELIX S/A;2023;-3.41748490344;-1.26792118161;62.8989968521;0.310561062349;22.082337552;280000;16.9535945054;22.4357800771;181181000;387879000;-4918000;143907000
015407;85.041.333/0001-11;PORTO PONTA DO FELIX S/A;2024;15.5639372186;6.28937929746;59.5900496828;0.231014384075;23.8476698791;608000;17.0608397128;4.87316920999;212092000;406781000;25584000;164380000
013439;85.778.074/0001-06;METALURGICA RIOSULENSE S.A.;2020;69.7751161085;-2.40633258728;103.44869736;0.453235783481;32.262441817;120000;;;195289000;237249000;-5709000;-8182000
013439;85.778.074/0001-06;METALURGICA RIOSULENSE S.A.;2021;110.961985454;31.2637316208;71.8248267703;1.66303913352;21.1467992126;786000;65.4512030888;19.7122011052;323108000;284016000;88794000;80022000
013439;85.778.074/0001-06;METALURGICA RIOSULENSE S.A.;2022;46.768071468;20.2106096261;56.7854542818;2.16739918267;26.1990473166;1062000;21.8245911584;16.5564616078;393625000;331039000;66905000;143057000
013439;85.778.074/0001-06;METALURGICA RIOSULENSE S.A.;2023;28.6212859114;15.1325629964;47.1282910095;2.39154270817;25.3742315476;6475000;-13.2593204192;8.04739018665;341433000;357679000;54126000;189111000
013439;85.778.074/0001-06;METALURGICA RIOSULENSE S.A.;2024;24.9046970873;14.8676186546;40.3019494574;2.80233810383;22.2969281842;1351000;11.5158757355;10.4434423044;380752000;395033000;58732000;235827000
013439;85.778.074/0001-06;METALURGICA RIOSULENSE S.A.;2025;23.5206528324;14.2118099506;39.5773150864;2.73826590575;22.4856109975;2392000;10.4288355675;14.7959790701;420460000;453482000;64448000;274006000
008753;86.375.425/0001-09;METISA METALURGICA TIMBOENSE S.A.;2020;20.5046577933;16.0558262239;21.6966877199;4.08903944213;19.1091485284;89375187;;;367647302;356264039;57201135;278966543
008753;86.375.425/0001-09;METISA METALURGICA TIMBOENSE S.A.;2021;16.836659935;11.3675498405;32.4833435823;2.5763561491;13.1265688117;65630582;58.2367717199;31.3280078206;581753222;467874465;53185863;315893195
008753;86.375.425/0001-09;METISA METALURGICA TIMBOENSE S.A.;2022;23.9460648162;17.3115225665;27.7061901428;3.14683553829;15.3131082018;87299517;37.2773698192;13.3003193496;798615522;530103263;91768946;383231845
008753;86.375.425/0001-09;METISA METALURGICA TIMBOENSE S.A.;2023;19.657030966;15.8602425801;19.3151671405;4.43180198443;14.3659433106;156009606;-28.2712140924;3.80890430399;572837218;550294389;87278025;444004108
008753;86.375.425/0001-09;METISA METALURGICA TIMBOENSE S.A.;2024;6.64427888406;5.49261117286;17.3332235341;4.93601774866;6.36128473313;168625460;-11.4994120372;0.974424254942;506964306;555656591;30520056;459343392
008753;86.375.425/0001-09;METISA METALURGICA TIMBOENSE S.A.;2025;8.92184633929;6.61501507014;25.855985201;4.90586053721;6.28671455797;230694014;5.05718365111;10.6850331593;532602422;615028682;40684240;456006957
019658;86.550.951/0001-50;POMIFRUTAS S/A EM RECUPERACAO JUDICIAL;2020;-3.28050689074;6.40957130982;295.383564897;0.0596287200231;10.2809606027;1729000;;;12742000;33684000;2159000;-65813000
019658;86.550.951/0001-50;POMIFRUTAS S/A EM RECUPERACAO JUDICIAL;2021;-0.441446965052;0.899494034606;303.760384784;0.049038191913;-3.60601427115;30000;23.1831737561;-4.9459684123;15696000;32018000;288000;-65240000
019658;86.550.951/0001-50;POMIFRUTAS S/A EM RECUPERACAO JUDICIAL;2022;7.38216922203;-16.0167559909;316.965440769;0.0350254073026;-87.0645895326;92000;-63.6021916412;1.39921294272;5713000;32466000;-5200000;-70440000
019658;86.550.951/0001-50;POMIFRUTAS S/A EM RECUPERACAO JUDICIAL;2023;7.17410784882;-17.7693638411;347.687436759;0.0324062877872;-16.4254415084;12000;31.822159986;-5.63358590525;7531000;30637000;-5444000;-75884000
010561;87.043.832/0001-73;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;2020;2.82024919831;2.80271294634;0.621797959452;10.127543036;;4133000;;;0;411066000;11521000;408510000
010561;87.043.832/0001-73;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;2021;15.7861430606;15.7585394978;0.174859449044;38.3793884485;;31955000;;22.8457230712;0;504977000;79577000;504094000
010561;87.043.832/0001-73;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;2022;28.0970513871;27.8885675141;0.742013352761;1.37708978328;;1980000;;-8.94040718686;0;459830000;128240000;456418000
010561;87.043.832/0001-73;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;2023;19.9959521473;19.8419524548;0.770154336484;1.55140466228;;2768000;;-0.378400713307;0;458090000;90894000;454562000
